timestamp,kelurahan,latitude,longitude,precip_1h,precip_3h,precip_6h,precip_12h,precip_24h,temperature,relative_humidity,surface_pressure,pressure_trend_3h,wind_speed,flood_occurrence,water_level_cm,severity_level
2024-03-20 22:00:00,ulujami,-6.2615,106.8106,0.0,0.0,0.0,0.0,0.0,26.8,76,1008.0,1.3999999999999773,9.8,0,0.0,none
2024-03-12 04:00:00,bale kambang,-6.225,106.9004,0.5,1.2999999999999998,5.7,31.299999999999997,39.0,24.0,94,1007.8,-0.7000000000000455,5.1,1,145.0,critical
2024-03-26 23:00:00,bale kambang,-6.225,106.9004,0.0,0.19999999999999996,0.7999999999999999,1.0999999999999965,1.1,25.3,98,1011.3,1.3999999999999773,2.5,0,0.0,none
2024-03-12 04:00:00,bali mester,-6.225,106.9004,0.5,1.2999999999999998,5.7,31.299999999999997,39.0,24.0,94,1007.8,-0.7000000000000455,5.1,1,50.0,moderate
2024-03-26 23:00:00,bali mester,-6.225,106.9004,0.0,0.19999999999999996,0.7999999999999999,1.0999999999999965,1.1,25.3,98,1011.3,1.3999999999999773,2.5,0,0.0,none
2024-03-12 02:00:00,bidara cina,-6.240897,106.866261,0.5,1.4,18.5,33.7,38.7,23.8,96,1008.2,-2.0,7.3,1,225.0,critical
2024-03-01 15:00:00,bidara cina,-6.240897,106.866261,0.0,2.9000000000000004,3.5000000000000004,3.5000000000000004,3.5000000000000004,30.3,71,1005.5,-1.7999999999999545,7.6,0,0.0,none
2024-03-12 04:00:00,cawang,-6.225,106.9004,0.5,1.2999999999999998,5.7,31.299999999999997,39.0,24.0,94,1007.8,-0.7000000000000455,5.1,1,200.0,critical
2024-03-26 23:00:00,cawang,-6.225,106.9004,0.0,0.19999999999999996,0.7999999999999999,1.0999999999999965,1.1,25.3,98,1011.3,1.3999999999999773,2.5,0,0.0,none
2024-03-12 00:00:00,cililitan,-6.259398,106.865302,2.7,17.0,25.1,34.199999999999996,40.0,23.7,97,1008.4,0.2999999999999545,12.1,1,188.0,critical
2024-03-30 03:00:00,cililitan,-6.259398,106.865302,0.0,0.0,0.0,0.19999999999999646,2.2,24.4,92,1007.8,-0.900000000000091,5.4,0,0.0,none
2024-03-12 02:00:00,cipinang melayu,-6.252134,106.872832,0.5,1.4,18.5,33.7,38.7,23.8,96,1007.5,-2.0,7.3,1,35.0,moderate
2024-03-01 15:00:00,cipinang melayu,-6.252134,106.872832,0.0,2.9000000000000004,3.5000000000000004,3.5000000000000004,3.5000000000000004,30.3,71,1004.8,-1.8000000000000682,7.6,0,0.0,none
2024-03-12 02:00:00,cipinang muara,-6.237389,106.891973,0.5,1.4,18.5,33.7,38.7,23.8,96,1008.1,-2.0,7.3,1,60.0,high
2024-03-01 15:00:00,cipinang muara,-6.237389,106.891973,0.0,2.9000000000000004,3.5000000000000004,3.5000000000000004,3.5000000000000004,30.3,71,1005.4,-1.8000000000000682,7.6,0,0.0,none
2024-03-12 04:00:00,gedong,-6.330614,106.900151,0.3,1.0,10.2,33.6,36.7,23.2,92,1004.3,-0.900000000000091,9.2,1,265.0,critical
2024-03-01 09:00:00,gedong,-6.330614,106.900151,0.1,1.9000000000000001,1.9000000000000001,1.9000000000000001,1.9000000000000001,27.2,83,1005.5,2.1000000000000227,6.7,0,0.0,none
2024-03-12 02:00:00,kampung melayu,-6.216456,106.857421,0.5,1.4,18.5,33.7,38.7,23.8,96,1008.7,-2.0,7.3,1,180.0,critical
2024-03-01 15:00:00,kampung melayu,-6.216456,106.857421,0.0,2.9000000000000004,3.5000000000000004,3.5000000000000004,3.5000000000000004,30.3,71,1005.9,-1.8000000000000682,7.6,0,0.0,none
2024-03-12 04:00:00,lubang buaya,-6.225,106.9004,0.5,1.2999999999999998,5.7,31.299999999999997,39.0,24.0,94,1007.8,-0.7000000000000455,5.1,1,30.0,moderate
2024-03-26 23:00:00,lubang buaya,-6.225,106.9004,0.0,0.19999999999999996,0.7999999999999999,1.0999999999999965,1.1,25.3,98,1011.3,1.3999999999999773,2.5,0,0.0,none
2024-04-27 21:00:00,duri kepa,-6.18935,106.7757,0.2,0.8,11.200000000000003,27.9,28.099999999999998,26.1,97,1009.3,1.6999999999999318,7.4,1,40.0,moderate
2024-04-01 09:00:00,duri kepa,-6.18935,106.7757,0.0,0.0,0.0,0.1,0.1,29.2,77,1010.9,1.3999999999999773,2.9,0,0.0,none
2024-04-21 09:00:00,duri kosambi,-6.1674,106.7637,0.2,6.2,6.199999999999999,8.4,28.700000000000003,27.0,89,1009.3,1.099999999999909,2.9,1,40.0,moderate
2024-04-08 18:00:00,duri kosambi,-6.1674,106.7637,0.0,0.1,0.7,0.9,2.5,29.1,78,1005.9,1.5,5.9,0,0.0,none
2024-04-27 21:00:00,joglo,-6.2205,106.7589,0.2,0.8,11.200000000000003,27.9,28.099999999999998,26.1,97,1008.1,1.7000000000000455,7.4,1,52.5,high
2024-04-01 09:00:00,joglo,-6.2205,106.7589,0.0,0.0,0.0,0.1,0.1,29.2,77,1009.7,1.400000000000091,2.9,0,0.0,none
2024-04-21 09:00:00,rawa buaya,-6.1674,106.7637,0.2,6.2,6.199999999999999,8.4,28.700000000000003,27.0,89,1009.3,1.099999999999909,2.9,1,62.5,high
2024-04-08 18:00:00,rawa buaya,-6.1674,106.7637,0.0,0.1,0.7,0.9,2.5,29.1,78,1005.9,1.5,5.9,0,0.0,none
2024-04-27 21:00:00,sukabumi selatan,-6.219514,106.770077,0.2,0.8,11.200000000000003,27.9,28.099999999999998,26.1,97,1007.7,1.7000000000000455,7.4,1,112.5,critical
2024-04-01 09:00:00,sukabumi selatan,-6.219514,106.770077,0.0,0.0,0.0,0.1,0.1,29.2,77,1009.3,1.3999999999999773,2.9,0,0.0,none
2024-04-21 23:00:00,kuningan barat,-6.235233,106.818793,0.1,6.3,11.099999999999998,18.599999999999998,28.5,25.2,96,1008.9,0.5,4.5,1,55.0,high
2024-04-11 13:00:00,kuningan barat,-6.235233,106.818793,0.7,0.7999999999999999,0.7999999999999999,0.7999999999999999,2.3,30.0,76,1006.9,-2.300000000000068,8.8,0,0.0,none
2024-04-21 23:00:00,bidara cina,-6.240897,106.866261,0.1,6.3,11.099999999999998,18.599999999999998,28.5,25.2,96,1008.5,0.5,4.5,1,35.0,moderate
2024-04-11 13:00:00,bidara cina,-6.240897,106.866261,0.7,0.7999999999999999,0.7999999999999999,0.7999999999999999,2.3,30.0,76,1006.6,-2.2999999999999545,8.8,0,0.0,none
2024-04-21 23:00:00,cipinang melayu,-6.252134,106.872832,0.1,6.3,11.099999999999998,18.599999999999998,28.5,25.2,96,1007.8,0.39999999999997726,4.5,1,115.0,critical
2024-04-11 13:00:00,cipinang melayu,-6.252134,106.872832,0.7,0.7999999999999999,0.7999999999999999,0.7999999999999999,2.3,30.0,76,1005.9,-2.300000000000068,8.8,0,0.0,none
2024-04-21 23:00:00,cipinang muara,-6.237389,106.891973,0.1,6.3,11.099999999999998,18.599999999999998,28.5,25.2,96,1008.4,0.5,4.5,1,30.0,moderate
2024-04-11 13:00:00,cipinang muara,-6.237389,106.891973,0.7,0.7999999999999999,0.7999999999999999,0.7999999999999999,2.3,30.0,76,1006.5,-2.2999999999999545,8.8,0,0.0,none
2024-04-21 23:00:00,kampung melayu,-6.216456,106.857421,0.1,6.3,11.099999999999998,18.599999999999998,28.5,25.2,96,1009.0,0.5,4.5,1,35.0,moderate
2024-04-11 13:00:00,kampung melayu,-6.216456,106.857421,0.7,0.7999999999999999,0.7999999999999999,0.7999999999999999,2.3,30.0,76,1007.0,-2.2999999999999545,8.8,0,0.0,none
2024-04-21 15:00:00,lubang buaya,-6.225,106.9004,2.3,11.7,11.7,17.3,32.4,28.2,78,1004.9,-1.5,1.3,1,30.0,moderate
2024-04-29 08:00:00,lubang buaya,-6.225,106.9004,0.0,0.0,0.0,0.0,0.7999999999999983,29.2,81,1007.5,1.1000000000000227,5.4,0,0.0,none
2024-04-21 15:00:00,setu,-6.225,106.9004,2.3,11.7,11.7,17.3,32.4,28.2,78,1004.9,-1.5,1.3,1,30.0,moderate
2024-04-29 08:00:00,setu,-6.225,106.9004,0.0,0.0,0.0,0.0,0.7999999999999983,29.2,81,1007.5,1.1000000000000227,5.4,0,0.0,none
2024-04-21 09:00:00,pluit,-6.108098,106.769752,0.2,6.2,6.199999999999999,8.4,28.700000000000003,27.0,89,1010.0,1.1000000000000227,2.9,1,32.5,moderate
2024-04-08 18:00:00,pluit,-6.108098,106.769752,0.0,0.1,0.7,0.9,2.5,29.1,78,1006.6,1.5,5.9,0,0.0,none
2024-05-25 12:00:00,duri kepa,-6.18935,106.7757,1.6,9.000000000000002,23.7,32.3,45.0,25.6,92,1010.0,-1.5,3.6,1,35.0,moderate
2024-05-21 02:00:00,duri kepa,-6.18935,106.7757,0.0,0.0,0.0,0.4999999999999991,0.4999999999999991,25.8,92,1007.1,-1.5,3.9,0,0.0,none
2024-05-25 12:00:00,joglo,-6.2205,106.7589,1.6,9.000000000000002,23.7,32.3,45.0,25.6,92,1008.8,-1.5,3.6,1,45.0,moderate
2024-05-21 02:00:00,joglo,-6.2205,106.7589,0.0,0.0,0.0,0.4999999999999991,0.4999999999999991,25.8,92,1005.9,-1.5,3.9,0,0.0,none
2024-05-25 12:00:00,kembangan selatan,-6.18564475,106.73898425,1.9,12.699999999999998,37.1,46.9,70.2,25.6,92,1009.9,-1.5,5.0,1,55.0,high
2024-05-30 07:00:00,kembangan selatan,-6.18564475,106.73898425,0.0,0.0,0.0,2.0,3.6,25.5,94,1009.5,0.7999999999999545,3.6,0,0.0,none
2024-05-25 12:00:00,meruya utara,-6.1674,106.7637,1.9,12.699999999999998,37.1,46.9,70.2,25.6,92,1010.0,-1.5,5.0,1,80.0,high
2024-05-30 07:00:00,meruya utara,-6.1674,106.7637,0.0,0.0,0.0,2.0,3.6,25.5,94,1009.6,0.8000000000000682,3.6,0,0.0,none
2024-05-25 12:00:00,rawa buaya,-6.1674,106.7637,1.9,12.699999999999998,37.1,46.9,70.2,25.6,92,1010.0,-1.5,5.0,1,30.0,moderate
2024-05-30 07:00:00,rawa buaya,-6.1674,106.7637,0.0,0.0,0.0,2.0,3.6,25.5,94,1009.6,0.8000000000000682,3.6,0,0.0,none
2024-05-25 12:00:00,srengseng,-6.12377,106.715936,1.9,12.4,30.2,41.7,64.7,25.6,92,1010.1,-1.3999999999999773,4.5,1,40.0,moderate
2024-05-21 02:00:00,srengseng,-6.12377,106.715936,0.0,0.0,3.1999999999999993,3.499999999999999,3.5,25.0,97,1007.2,-1.5,4.2,0,0.0,none
2024-05-25 12:00:00,sukabumi selatan,-6.219514,106.770077,1.6,9.000000000000002,23.7,32.3,45.0,25.6,92,1008.4,-1.5,3.6,1,72.5,high
2024-05-21 02:00:00,sukabumi selatan,-6.219514,106.770077,0.0,0.0,0.0,0.4999999999999991,0.4999999999999991,25.8,92,1005.5,-1.5,3.9,0,0.0,none
2024-05-14 12:00:00,ciganjur,-6.324882,106.804457,5.4,5.499999999999998,5.5,5.5,33.4,29.1,76,1004.3,-0.900000000000091,9.9,1,40.0,moderate
2024-05-21 20:00:00,ciganjur,-6.324882,106.804457,0.0,0.0,0.19999999999999912,0.8000000000000009,0.8000000000000018,29.1,72,1003.2,1.8000000000000682,1.6,0,0.0,none
2024-05-14 12:00:00,cilandak timur,-6.2615,106.8106,5.4,5.499999999999998,5.5,5.5,33.4,29.1,76,1006.6,-0.8999999999999773,9.9,1,62.5,high
2024-05-21 20:00:00,cilandak timur,-6.2615,106.8106,0.0,0.0,0.19999999999999912,0.8000000000000009,0.8000000000000018,29.1,72,1005.5,1.7999999999999545,1.6,0,0.0,none
2024-05-14 13:00:00,kalibata,-6.260452,106.846903,1.6,8.9,8.9,8.9,40.0,26.9,87,1006.4,-1.1000000000000227,8.4,1,60.0,high
2024-05-16 14:00:00,kalibata,-6.260452,106.846903,0.3,0.3,0.3,0.3,0.9,31.4,65,1005.3,-2.0,5.1,0,0.0,none
2024-05-25 12:00:00,kuningan barat,-6.235233,106.818793,1.7,15.900000000000002,29.700000000000003,34.6,49.1,25.7,90,1009.3,-1.5,2.4,1,65.0,high
2024-05-13 15:00:00,kuningan barat,-6.235233,106.818793,0.4,0.6000000000000001,1.8999999999999988,1.8999999999999988,2.8,29.9,76,1004.7,-1.7999999999999545,2.5,0,0.0,none
2024-05-25 12:00:00,pela mampang,-6.214448,106.81918300000001,1.7,15.900000000000002,29.700000000000003,34.6,49.1,25.7,90,1009.2,-1.5,2.4,1,50.0,moderate
2024-05-13 15:00:00,pela mampang,-6.214448,106.81918300000001,0.4,0.6000000000000001,1.8999999999999988,1.8999999999999988,2.8,29.9,76,1004.6,-1.7999999999999545,2.5,0,0.0,none
2024-05-25 12:00:00,bidara cina,-6.240897,106.866261,1.7,15.900000000000002,29.700000000000003,34.6,49.1,25.7,90,1008.9,-1.5,2.4,1,50.0,moderate
2024-05-13 15:00:00,bidara cina,-6.240897,106.866261,0.4,0.6000000000000001,1.8999999999999988,1.8999999999999988,2.8,29.9,76,1004.4,-1.8000000000000682,2.5,0,0.0,none
2024-05-25 13:00:00,cawang,-6.225,106.9004,1.0,7.4,23.199999999999996,27.5,49.2,26.0,87,1008.3,-1.900000000000091,1.1,1,87.5,high
2024-05-31 16:00:00,cawang,-6.225,106.9004,0.0,0.5999999999999995,0.6,0.5999999999999982,0.6,31.0,72,1005.4,-0.8000000000000682,7.4,0,0.0,none
2024-05-14 13:00:00,cililitan,-6.259398,106.865302,1.6,8.9,8.9,8.9,40.0,26.9,87,1005.9,-1.0,8.4,1,65.0,high
2024-05-16 14:00:00,cililitan,-6.259398,106.865302,0.3,0.3,0.3,0.3,0.9,31.4,65,1004.7,-2.0,5.1,0,0.0,none
2024-05-25 12:00:00,cipinang muara,-6.237389,106.891973,1.7,15.900000000000002,29.700000000000003,34.6,49.1,25.7,90,1008.8,-1.5,2.4,1,30.0,moderate
2024-05-13 15:00:00,cipinang muara,-6.237389,106.891973,0.4,0.6000000000000001,1.8999999999999988,1.8999999999999988,2.8,29.9,76,1004.3,-1.8000000000000682,2.5,0,0.0,none
2024-05-25 12:00:00,kampung melayu,-6.216456,106.857421,1.7,15.900000000000002,29.700000000000003,34.6,49.1,25.7,90,1009.4,-1.5,2.4,1,35.0,moderate
2024-05-13 15:00:00,kampung melayu,-6.216456,106.857421,0.4,0.6000000000000001,1.8999999999999988,1.8999999999999988,2.8,29.9,76,1004.8,-1.8000000000000682,2.5,0,0.0,none
2024-05-14 13:00:00,makasar,-6.271194,106.894547,1.6,8.9,8.9,8.9,40.0,26.9,87,1005.0,-1.0,8.4,1,30.0,moderate
2024-05-16 14:00:00,makasar,-6.271194,106.894547,0.3,0.3,0.3,0.3,0.9,31.4,65,1003.8,-2.0,5.1,0,0.0,none
2024-05-25 12:00:00,pluit,-6.108098,106.769752,1.9,12.699999999999998,37.1,46.9,70.2,25.7,92,1010.7,-1.5,5.0,1,37.5,moderate
2024-05-30 07:00:00,pluit,-6.108098,106.769752,0.0,0.0,0.0,2.0,3.6,25.6,94,1010.3,0.7999999999999545,3.6,0,0.0,none
2024-06-03 17:00:00,kembangan selatan,-6.18564475,106.73898425,0.3,3.1,3.2,9.4,20.6,28.2,80,1009.2,1.0,5.8,1,40.0,moderate
2024-06-05 13:00:00,kembangan selatan,-6.18564475,106.73898425,0.0,0.0,0.0,0.0,2.2,31.6,67,1010.0,-2.1000000000000227,7.0,0,0.0,none
2024-06-03 17:00:00,rawa buaya,-6.1674,106.7637,0.3,3.1,3.2,9.4,20.6,28.2,80,1009.3,1.0,5.8,1,40.0,moderate
2024-06-05 13:00:00,rawa buaya,-6.1674,106.7637,0.0,0.0,0.0,0.0,2.2,31.6,67,1010.1,-2.1000000000000227,7.0,0,0.0,none
2024-06-15 15:00:00,cilandak barat,-6.283827499999999,106.80415450000001,8.6,9.000000000000002,9.3,9.5,25.799999999999997,27.5,85,1002.9,-1.3000000000000682,9.2,1,40.0,moderate
2024-06-08 18:00:00,cilandak barat,-6.283827499999999,106.80415450000001,0.0,0.0,0.40000000000000013,0.4,0.5,28.0,80,1004.1,0.39999999999997726,5.1,0,0.0,none
2024-06-15 15:00:00,cilandak timur,-6.2615,106.8106,8.6,9.000000000000002,9.3,9.5,25.799999999999997,27.5,85,1004.5,-1.2999999999999545,9.2,1,55.0,high
2024-06-08 18:00:00,cilandak timur,-6.2615,106.8106,0.0,0.0,0.40000000000000013,0.4,0.5,28.0,80,1005.7,0.40000000000009095,5.1,0,0.0,none
2024-06-15 15:00:00,duren tiga,-6.2615,106.8106,8.6,9.000000000000002,9.3,9.5,25.799999999999997,27.5,85,1004.5,-1.2999999999999545,9.2,1,90.0,high
2024-06-08 18:00:00,duren tiga,-6.2615,106.8106,0.0,0.0,0.40000000000000013,0.4,0.5,28.0,80,1005.7,0.40000000000009095,5.1,0,0.0,none
2024-06-11 18:00:00,kuningan barat,-6.235233,106.818793,1.5,2.700000000000001,6.3999999999999995,6.8,21.4,24.9,96,1010.3,1.099999999999909,9.2,1,95.0,high
2024-06-14 15:00:00,kuningan barat,-6.235233,106.818793,0.0,0.10000000000000178,0.5,3.1,3.900000000000002,30.7,71,1005.2,-1.8999999999999773,7.2,0,0.0,none
2024-06-11 18:00:00,pela mampang,-6.214448,106.81918300000001,1.5,2.700000000000001,6.3999999999999995,6.8,21.4,24.9,96,1010.2,1.1000000000000227,9.2,1,62.5,high
2024-06-14 15:00:00,pela mampang,-6.214448,106.81918300000001,0.0,0.10000000000000178,0.5,3.1,3.900000000000002,30.7,71,1005.1,-1.8999999999999773,7.2,0,0.0,none
2024-06-15 15:00:00,pesanggrahan,-6.2615,106.8106,8.6,9.000000000000002,9.3,9.5,25.799999999999997,27.5,85,1004.5,-1.2999999999999545,9.2,1,40.0,moderate
2024-06-08 18:00:00,pesanggrahan,-6.2615,106.8106,0.0,0.0,0.40000000000000013,0.4,0.5,28.0,80,1005.7,0.40000000000009095,5.1,0,0.0,none
2024-06-03 16:00:00,petogogan,-6.244265,106.813506,0.8,0.8,0.8,7.3,21.5,28.2,82,1007.9,0.0,1.6,1,70.0,high
2024-06-21 20:00:00,petogogan,-6.244265,106.813506,0.0,0.0,0.0,0.0,0.0,25.1,86,1008.9,3.0,6.5,0,0.0,none
2024-06-03 17:00:00,marunda,-6.1384,106.864,0.3,4.1000000000000005,4.300000000000001,10.100000000000001,21.1,28.3,81,1009.1,0.8999999999999773,5.5,1,10.0,low
2024-06-08 17:00:00,marunda,-6.1384,106.864,0.0,0.4,1.2000000000000008,1.2,1.7000000000000002,29.7,71,1006.8,-0.6000000000000227,10.0,0,0.0,none
2024-06-03 17:00:00,pluit,-6.108098,106.769752,0.3,3.1,3.2,9.4,20.6,28.3,80,1010.0,1.0,5.8,1,50.0,moderate
2024-06-05 13:00:00,pluit,-6.108098,106.769752,0.0,0.0,0.0,0.0,2.2,31.6,67,1010.8,-2.1000000000000227,7.0,0,0.0,none
2024-07-06 17:00:00,duri kepa,-6.18935,106.7757,0.2,0.6000000000000001,17.200000000000003,33.5,49.400000000000006,25.7,86,1007.4,0.39999999999997726,12.1,1,40.0,moderate
2024-07-04 00:00:00,duri kepa,-6.18935,106.7757,0.0,0.0,0.40000000000000047,0.8000000000000005,0.8,24.9,92,1011.8,0.1999999999999318,4.2,0,0.0,none
2024-07-09 08:00:00,duri kosambi,-6.1674,106.7637,0.3,0.8999999999999981,14.9,29.400000000000002,44.8,24.8,89,1011.1,1.1000000000000227,11.4,1,45.0,moderate
2024-07-11 05:00:00,duri kosambi,-6.1674,106.7637,0.0,0.0,0.0,0.0999999999999999,0.0999999999999999,22.6,94,1011.0,-0.39999999999997726,4.0,0,0.0,none
2024-07-06 17:00:00,joglo,-6.2205,106.7589,0.2,0.6000000000000001,17.200000000000003,33.5,49.400000000000006,25.7,86,1006.2,0.40000000000009095,12.1,1,45.0,moderate
2024-07-04 00:00:00,joglo,-6.2205,106.7589,0.0,0.0,0.40000000000000047,0.8000000000000005,0.8,24.9,92,1010.6,0.20000000000004547,4.2,0,0.0,none
2024-07-09 08:00:00,kamal,-6.1674,106.7637,0.3,0.8999999999999981,14.9,29.400000000000002,44.8,24.8,89,1011.1,1.1000000000000227,11.4,1,30.0,moderate
2024-07-11 05:00:00,kamal,-6.1674,106.7637,0.0,0.0,0.0,0.0999999999999999,0.0999999999999999,22.6,94,1011.0,-0.39999999999997726,4.0,0,0.0,none
2024-07-06 17:00:00,kebon jeruk,-6.191466666666667,106.78563333333334,0.2,0.6000000000000001,17.200000000000003,33.5,49.400000000000006,25.7,86,1006.9,0.39999999999997726,12.1,1,40.0,moderate
2024-07-04 00:00:00,kebon jeruk,-6.191466666666667,106.78563333333334,0.0,0.0,0.40000000000000047,0.8000000000000005,0.8,24.9,92,1011.3,0.1999999999999318,4.2,0,0.0,none
2024-07-09 08:00:00,kedaung kali angke,-6.1674,106.7637,0.3,0.8999999999999981,14.9,29.400000000000002,44.8,24.8,89,1011.1,1.1000000000000227,11.4,1,52.5,high
2024-07-11 05:00:00,kedaung kali angke,-6.1674,106.7637,0.0,0.0,0.0,0.0999999999999999,0.0999999999999999,22.6,94,1011.0,-0.39999999999997726,4.0,0,0.0,none
2024-07-09 08:00:00,kedoya selatan,-6.183631,106.756812,0.3,0.8999999999999981,14.9,29.400000000000002,44.8,24.8,89,1011.0,1.1000000000000227,11.4,1,42.5,moderate
2024-07-11 05:00:00,kedoya selatan,-6.183631,106.756812,0.0,0.0,0.0,0.0999999999999999,0.0999999999999999,22.6,94,1010.8,-0.40000000000009095,4.0,0,0.0,none
2024-07-09 08:00:00,kembangan selatan,-6.18564475,106.73898425,0.3,0.8999999999999981,14.9,29.400000000000002,44.8,24.8,89,1011.0,1.1000000000000227,11.4,1,45.0,moderate
2024-07-11 05:00:00,kembangan selatan,-6.18564475,106.73898425,0.0,0.0,0.0,0.0999999999999999,0.0999999999999999,22.6,94,1010.8,-0.40000000000009095,4.0,0,0.0,none
2024-07-09 08:00:00,kembangan utara,-6.1674,106.7637,0.3,0.8999999999999981,14.9,29.400000000000002,44.8,24.8,89,1011.1,1.1000000000000227,11.4,1,60.0,high
2024-07-11 05:00:00,kembangan utara,-6.1674,106.7637,0.0,0.0,0.0,0.0999999999999999,0.0999999999999999,22.6,94,1011.0,-0.39999999999997726,4.0,0,0.0,none
2024-07-09 08:00:00,meruya utara,-6.1674,106.7637,0.3,0.8999999999999981,14.9,29.400000000000002,44.8,24.8,89,1011.1,1.1000000000000227,11.4,1,80.0,high
2024-07-11 05:00:00,meruya utara,-6.1674,106.7637,0.0,0.0,0.0,0.0999999999999999,0.0999999999999999,22.6,94,1011.0,-0.39999999999997726,4.0,0,0.0,none
2024-07-09 08:00:00,rawa buaya,-6.1674,106.7637,0.3,0.8999999999999981,14.9,29.400000000000002,44.8,24.8,89,1011.1,1.1000000000000227,11.4,1,55.0,high
2024-07-11 05:00:00,rawa buaya,-6.1674,106.7637,0.0,0.0,0.0,0.0999999999999999,0.0999999999999999,22.6,94,1011.0,-0.39999999999997726,4.0,0,0.0,none
2024-07-09 08:00:00,semanan,-6.14943,106.711681,0.4,0.5,19.8,32.4,43.800000000000004,25.0,88,1011.0,1.1000000000000227,11.7,1,25.0,moderate
2024-07-11 05:00:00,semanan,-6.14943,106.711681,0.0,0.0,0.0,0.0,0.2,21.8,98,1010.9,-0.39999999999997726,5.4,0,0.0,none
2024-07-06 17:00:00,sukabumi selatan,-6.219514,106.770077,0.2,0.6000000000000001,17.200000000000003,33.5,49.400000000000006,25.7,86,1005.8,0.39999999999997726,12.1,1,70.0,high
2024-07-04 00:00:00,sukabumi selatan,-6.219514,106.770077,0.0,0.0,0.40000000000000047,0.8000000000000005,0.8,24.9,92,1010.2,0.20000000000004547,4.2,0,0.0,none
2024-07-06 17:00:00,sukabumi utara,-6.218766666666667,106.782,0.2,0.6000000000000001,17.200000000000003,33.5,49.400000000000006,25.7,86,1006.5,0.39999999999997726,12.1,1,50.0,moderate
2024-07-04 00:00:00,sukabumi utara,-6.218766666666667,106.782,0.0,0.0,0.40000000000000047,0.8000000000000005,0.8,24.9,92,1010.8,0.1999999999999318,4.2,0,0.0,none
2024-07-09 08:00:00,tegal alur,-6.1674,106.7637,0.3,0.8999999999999981,14.9,29.400000000000002,44.8,24.8,89,1011.1,1.1000000000000227,11.4,1,30.0,moderate
2024-07-11 05:00:00,tegal alur,-6.1674,106.7637,0.0,0.0,0.0,0.0999999999999999,0.0999999999999999,22.6,94,1011.0,-0.39999999999997726,4.0,0,0.0,none
2024-07-06 17:00:00,bendungan hilir,-6.205412833333334,106.81082866666667,0.2,0.6000000000000001,17.200000000000003,33.5,49.400000000000006,25.7,86,1007.3,0.39999999999997726,12.1,1,35.0,moderate
2024-07-04 00:00:00,bendungan hilir,-6.205412833333334,106.81082866666667,0.0,0.0,0.40000000000000047,0.8000000000000005,0.8,24.9,92,1011.7,0.20000000000004547,4.2,0,0.0,none
2024-07-06 17:00:00,karet tengsin,-6.207756333333333,106.812394,0.2,0.6000000000000001,17.200000000000003,33.5,49.400000000000006,25.7,86,1007.3,0.39999999999997726,12.1,1,50.0,moderate
2024-07-04 00:00:00,karet tengsin,-6.207756333333333,106.812394,0.0,0.0,0.40000000000000047,0.8000000000000005,0.8,24.9,92,1011.7,0.20000000000004547,4.2,0,0.0,none
2024-07-06 17:00:00,petamburan,-6.1931080000000005,106.80795950000001,0.2,0.6000000000000001,17.200000000000003,33.5,49.400000000000006,25.7,86,1007.4,0.39999999999997726,12.1,1,40.0,moderate
2024-07-04 00:00:00,petamburan,-6.1931080000000005,106.80795950000001,0.0,0.0,0.40000000000000047,0.8000000000000005,0.8,24.9,92,1011.8,0.1999999999999318,4.2,0,0.0,none
2024-07-09 14:00:00,bangka,-6.214879,106.819983,0.5,0.7,0.7000000000000001,9.899999999999997,36.9,30.5,70,1007.5,-2.2999999999999545,6.7,1,65.0,high
2024-07-11 05:00:00,bangka,-6.214879,106.819983,0.0,0.0,0.0,0.0,0.0,22.3,97,1010.1,-0.5,3.3,0,0.0,none
2024-07-07 01:00:00,ciganjur,-6.324882,106.804457,0.1,5.8,5.800000000000001,10.4,33.0,23.3,96,1005.6,-0.1999999999999318,8.6,1,0.0,low
2024-07-29 05:00:00,ciganjur,-6.324882,106.804457,0.0,0.0,0.0,0.0,0.7000000000000001,24.3,83,1004.6,0.5,5.1,0,0.0,none
2024-07-07 01:00:00,cilandak barat,-6.283827499999999,106.80415450000001,0.1,5.8,5.800000000000001,10.4,33.0,23.3,96,1006.3,-0.20000000000004547,8.6,1,70.0,high
2024-07-29 05:00:00,cilandak barat,-6.283827499999999,106.80415450000001,0.0,0.0,0.0,0.0,0.7000000000000001,24.3,83,1005.3,0.5,5.1,0,0.0,none
2024-07-07 01:00:00,cilandak timur,-6.2615,106.8106,0.1,5.8,5.800000000000001,10.4,33.0,23.3,96,1007.9,-0.20000000000004547,8.6,1,85.0,high
2024-07-29 05:00:00,cilandak timur,-6.2615,106.8106,0.0,0.0,0.0,0.0,0.7000000000000001,24.3,83,1006.9,0.5,5.1,0,0.0,none
2024-07-07 01:00:00,cipete utara,-6.2669,106.7972,0.1,5.8,5.800000000000001,10.4,33.0,23.3,96,1007.1,-0.1999999999999318,8.6,1,115.0,critical
2024-07-29 05:00:00,cipete utara,-6.2669,106.7972,0.0,0.0,0.0,0.0,0.7000000000000001,24.3,83,1006.1,0.5,5.1,0,0.0,none
2024-07-07 01:00:00,duren tiga,-6.2615,106.8106,0.1,5.8,5.800000000000001,10.4,33.0,23.3,96,1007.9,-0.20000000000004547,8.6,1,80.0,high
2024-07-29 05:00:00,duren tiga,-6.2615,106.8106,0.0,0.0,0.0,0.0,0.7000000000000001,24.3,83,1006.9,0.5,5.1,0,0.0,none
